-
lbp_ir_red-har_red_knn_5,77.0238,62.381,33.7143,57.7064,2021-07-06 10:03:52.842010
fourier_grey-fourier_red_knn_5,52.9762,31.3095,22.0,35.4286,2021-07-06 10:03:55.747614
fourier_grey-geo_grey_knn_5,58.9583,31.4286,31.1429,40.5099,2021-07-06 10:03:57.748584
fourier_grey-geo_red_knn_5,57.5595,34.2857,29.1429,40.3294,2021-07-06 10:03:59.758014
fourier_grey-gab_grey_knn_5,60.4464,37.619,28.0,42.0218,2021-07-06 10:04:02.671787
lbp_ir_grey-lbp_ir_red_knn_3,92.3512,58.6905,27.1429,59.3949,2021-07-06 10:05:35.694171
lbp_ir_grey-lbp_ir_red_knn_5,73.7798,57.7381,28.0,53.1726,2021-07-06 10:05:36.061747
lbp_ir_grey-lbp_ir_red_knn_7,67.3512,55.4762,29.4286,50.752,2021-07-06 10:05:36.451410
lbp_ir_grey-lbp_ir_red_knn_9,62.2024,52.0238,30.2857,48.1706,2021-07-06 10:05:36.855578
lbp_ir_grey-lbp_ir_red_knn_11,59.8512,50.4762,31.4286,47.252,2021-07-06 10:05:37.294529
lbp_ir_grey-fourier_grey_knn_3,65.0298,34.6429,23.1429,40.9385,2021-07-06 10:05:39.314634
lbp_ir_grey-fourier_grey_knn_5,57.0833,35.0,25.7143,39.2659,2021-07-06 10:05:41.344784
lbp_ir_grey-fourier_grey_knn_7,51.9643,35.7143,26.2857,37.9881,2021-07-06 10:05:43.386246
lbp_ir_grey-fourier_grey_knn_9,51.875,33.3333,27.1429,37.4504,2021-07-06 10:05:45.426289
lbp_ir_grey-fourier_grey_knn_11,49.7321,37.5,27.7143,38.3155,2021-07-06 10:05:47.518611
lbp_ir_grey-fourier_red_knn_3,64.5238,33.6905,26.2857,41.5,2021-07-06 10:05:49.537264
lbp_ir_grey-fourier_red_knn_5,59.1667,34.5238,27.1429,40.2778,2021-07-06 10:05:51.573141
lbp_ir_grey-fourier_red_knn_7,52.7381,36.9048,28.5714,39.4048,2021-07-06 10:05:53.653305
lbp_ir_grey-fourier_red_knn_9,51.2798,35.8333,29.4286,38.8472,2021-07-06 10:05:55.699218
lbp_ir_grey-fourier_red_knn_11,51.5774,34.7619,28.8571,38.3988,2021-07-06 10:05:57.769898
lbp_ir_grey-geo_grey_knn_3,91.0119,57.7381,28.0,58.9167,2021-07-06 10:05:58.166369
lbp_ir_grey-geo_grey_knn_5,73.0357,56.9048,32.8571,54.2659,2021-07-06 10:05:58.600635
lbp_ir_grey-geo_grey_knn_7,66.875,56.5476,34.0,52.4742,2021-07-06 10:05:59.055314
lbp_ir_grey-geo_grey_knn_9,63.125,51.4286,32.2857,48.9464,2021-07-06 10:05:59.529113
lbp_ir_grey-geo_grey_knn_11,60.9524,51.1905,33.4286,48.5238,2021-07-06 10:06:00.026031
lbp_ir_grey-geo_red_knn_3,91.9345,61.4286,25.4286,59.5972,2021-07-06 10:06:00.418369
lbp_ir_grey-geo_red_knn_5,71.7857,57.619,28.2857,52.5635,2021-07-06 10:06:00.857419
lbp_ir_grey-geo_red_knn_7,66.5179,56.0714,28.8571,50.4821,2021-07-06 10:06:01.303481
lbp_ir_grey-geo_red_knn_9,63.8095,54.2857,30.2857,49.4603,2021-07-06 10:06:01.787411
lbp_ir_grey-geo_red_knn_11,59.7619,50.3571,30.2857,46.8016,2021-07-06 10:06:02.308404
lbp_ir_grey-gab_grey_knn_3,90.4762,59.7619,25.4286,58.5556,2021-07-06 10:06:03.017892
lbp_ir_grey-gab_grey_knn_5,72.3214,60.0,28.0,53.4405,2021-07-06 10:06:03.790283
lbp_ir_grey-gab_grey_knn_7,67.8869,54.0476,29.7143,50.5496,2021-07-06 10:06:04.633189
lbp_ir_grey-gab_grey_knn_9,63.3036,54.1667,29.7143,49.0615,2021-07-06 10:06:05.496582
lbp_ir_grey-gab_grey_knn_11,60.625,52.8571,29.7143,47.7321,2021-07-06 10:06:06.401616
lbp_ir_grey-gab_red_knn_3,90.3869,62.5,32.2857,61.7242,2021-07-06 10:06:07.090931
lbp_ir_grey-gab_red_knn_5,73.9583,59.4048,31.4286,54.9306,2021-07-06 10:06:07.849057
lbp_ir_grey-gab_red_knn_7,67.8869,57.1429,32.5714,52.5337,2021-07-06 10:06:08.654579
lbp_ir_grey-gab_red_knn_9,65.4464,54.881,32.0,50.7758,2021-07-06 10:06:09.478635
lbp_ir_grey-gab_red_knn_11,62.2321,57.619,30.5714,50.1408,2021-07-06 10:06:10.373075
lbp_ir_grey-har_grey_knn_3,93.5417,65.4762,29.1429,62.7203,2021-07-06 10:06:10.843550
lbp_ir_grey-har_grey_knn_5,76.25,63.9286,29.7143,56.631,2021-07-06 10:06:11.353323
lbp_ir_grey-har_grey_knn_7,71.9345,57.8571,31.4286,53.7401,2021-07-06 10:06:11.924464
lbp_ir_grey-har_grey_knn_9,66.6667,58.5714,32.8571,52.6984,2021-07-06 10:06:12.523454
lbp_ir_grey-har_grey_knn_11,63.5714,58.5714,33.7143,51.9524,2021-07-06 10:06:13.180614
lbp_ir_grey-har_red_knn_3,93.869,66.0714,32.5714,64.1706,2021-07-06 10:06:13.656996
lbp_ir_grey-har_red_knn_5,78.244,65.7143,33.1429,59.0337,2021-07-06 10:06:14.163351
lbp_ir_grey-har_red_knn_7,72.0833,60.3571,33.7143,55.3849,2021-07-06 10:06:14.712775
lbp_ir_grey-har_red_knn_9,67.9464,58.3333,34.8571,53.7123,2021-07-06 10:06:15.279938
lbp_ir_grey-har_red_knn_11,65.1488,56.6667,36.2857,52.7004,2021-07-06 10:06:15.874317
lbp_ir_red-fourier_grey_knn_3,62.8274,32.0238,20.8571,38.5694,2021-07-06 10:06:17.895119
lbp_ir_red-fourier_grey_knn_5,56.5476,34.1667,24.2857,38.3333,2021-07-06 10:06:19.933182
lbp_ir_red-fourier_grey_knn_7,52.1726,34.6429,24.5714,37.129,2021-07-06 10:06:21.939225
lbp_ir_red-fourier_grey_knn_9,50.8929,34.7619,22.8571,36.1706,2021-07-06 10:06:23.983950
lbp_ir_red-fourier_grey_knn_11,49.8214,33.2143,26.0,36.3452,2021-07-06 10:06:26.057350
lbp_ir_red-fourier_red_knn_3,62.9167,34.4048,23.1429,40.1548,2021-07-06 10:06:28.074344
lbp_ir_red-fourier_red_knn_5,57.5595,34.0476,26.2857,39.2976,2021-07-06 10:06:30.093325
lbp_ir_red-fourier_red_knn_7,52.8274,32.2619,24.5714,36.5536,2021-07-06 10:06:32.130883
lbp_ir_red-fourier_red_knn_9,49.4345,36.0714,26.5714,37.3591,2021-07-06 10:06:34.162427
lbp_ir_red-fourier_red_knn_11,48.6012,32.5,28.2857,36.4623,2021-07-06 10:06:36.206705
lbp_ir_red-geo_grey_knn_3,91.4583,55.4762,27.1429,58.0258,2021-07-06 10:06:36.597172
lbp_ir_red-geo_grey_knn_5,71.0714,55.7143,28.5714,51.7857,2021-07-06 10:06:37.037824
lbp_ir_red-geo_grey_knn_7,66.1012,52.381,28.5714,49.0179,2021-07-06 10:06:37.480492
lbp_ir_red-geo_grey_knn_9,62.5893,49.881,32.8571,48.4425,2021-07-06 10:06:37.959859
lbp_ir_red-geo_grey_knn_11,58.2143,49.2857,32.5714,46.6905,2021-07-06 10:06:38.468959
lbp_ir_red-geo_red_knn_3,91.4881,60.2381,26.8571,59.5278,2021-07-06 10:06:38.871282
lbp_ir_red-geo_red_knn_5,71.9345,52.8571,27.4286,50.7401,2021-07-06 10:06:39.303491
lbp_ir_red-geo_red_knn_7,66.3988,53.3333,27.4286,49.0536,2021-07-06 10:06:39.764732
lbp_ir_red-geo_red_knn_9,62.4107,51.6667,29.7143,47.9306,2021-07-06 10:06:40.266556
lbp_ir_red-geo_red_knn_11,60.0595,50.119,27.1429,45.7738,2021-07-06 10:06:40.774391
lbp_ir_red-gab_grey_knn_3,90.0,58.9286,26.0,58.3095,2021-07-06 10:06:41.515884
lbp_ir_red-gab_grey_knn_5,72.0833,55.2381,26.0,51.1071,2021-07-06 10:06:42.351758
lbp_ir_red-gab_grey_knn_7,67.2024,55.2381,28.2857,50.2421,2021-07-06 10:06:43.227384
lbp_ir_red-gab_grey_knn_9,63.0952,50.0,28.0,47.0317,2021-07-06 10:06:44.156638
lbp_ir_red-gab_grey_knn_11,60.8036,49.7619,29.1429,46.5695,2021-07-06 10:06:45.131994
lbp_ir_red-gab_red_knn_3,91.1607,59.6429,26.8571,59.2202,2021-07-06 10:06:45.831438
lbp_ir_red-gab_red_knn_5,73.869,58.8095,26.5714,53.0833,2021-07-06 10:06:46.610359
lbp_ir_red-gab_red_knn_7,68.0952,53.4524,29.4286,50.3254,2021-07-06 10:06:47.463301
lbp_ir_red-gab_red_knn_9,64.2857,54.4048,28.8571,49.1825,2021-07-06 10:06:48.350078
lbp_ir_red-gab_red_knn_11,60.5357,53.2143,29.1429,47.631,2021-07-06 10:06:49.254973
lbp_ir_red-har_grey_knn_3,94.2262,64.4048,32.8571,63.8294,2021-07-06 10:06:49.724227
lbp_ir_red-har_grey_knn_5,77.1429,61.1905,32.2857,56.873,2021-07-06 10:06:50.245482
lbp_ir_red-har_grey_knn_7,71.6369,59.881,32.8571,54.7917,2021-07-06 10:06:50.808899
lbp_ir_red-har_grey_knn_9,65.9524,55.3571,30.8571,50.7222,2021-07-06 10:06:51.433065
lbp_ir_red-har_grey_knn_11,63.631,54.1667,31.7143,49.8373,2021-07-06 10:06:52.094775
lbp_ir_red-har_red_knn_3,93.4821,64.2857,29.7143,62.494,2021-07-06 10:06:52.540161
lbp_ir_red-har_red_knn_5,77.9167,64.5238,33.4286,58.623,2021-07-06 10:06:53.046259
lbp_ir_red-har_red_knn_7,71.3393,62.1429,32.2857,55.256,2021-07-06 10:06:53.586546
lbp_ir_red-har_red_knn_9,67.9762,57.9762,33.1429,53.0318,2021-07-06 10:06:54.160894
lbp_ir_red-har_red_knn_11,64.7024,57.1429,34.8571,52.2341,2021-07-06 10:06:54.758332
fourier_grey-fourier_red_knn_3,61.1012,25.8333,18.5714,35.1686,2021-07-06 10:06:57.604914
fourier_grey-fourier_red_knn_5,53.0952,29.2857,21.7143,34.6984,2021-07-06 10:07:00.482904
fourier_grey-fourier_red_knn_7,49.2262,30.4762,21.7143,33.8056,2021-07-06 10:07:03.322618
fourier_grey-fourier_red_knn_9,45.9226,29.6429,20.8571,32.1409,2021-07-06 10:07:06.220281
fourier_grey-fourier_red_knn_11,45.2381,31.5476,24.0,33.5952,2021-07-06 10:07:09.098186
fourier_grey-geo_grey_knn_3,64.1369,33.6905,25.4286,41.0853,2021-07-06 10:07:11.113177
fourier_grey-geo_grey_knn_5,59.2262,34.881,30.2857,41.4643,2021-07-06 10:07:13.052284
fourier_grey-geo_grey_knn_7,54.4643,35.4762,29.4286,39.7897,2021-07-06 10:07:15.070303
fourier_grey-geo_grey_knn_9,50.4762,35.5952,28.5714,38.2143,2021-07-06 10:07:17.038380
fourier_grey-geo_grey_knn_11,50.1488,36.4286,31.4286,39.3353,2021-07-06 10:07:19.047624
fourier_grey-geo_red_knn_3,63.631,32.5,24.8571,40.3294,2021-07-06 10:07:21.068870
fourier_grey-geo_red_knn_5,57.381,35.5952,28.2857,40.4206,2021-07-06 10:07:23.062864
fourier_grey-geo_red_knn_7,52.5298,35.5952,26.0,38.0417,2021-07-06 10:07:25.063725
fourier_grey-geo_red_knn_9,51.369,31.9048,27.7143,36.996,2021-07-06 10:07:27.069714
fourier_grey-geo_red_knn_11,48.869,36.6667,27.1429,37.5595,2021-07-06 10:07:29.090778
fourier_grey-gab_grey_knn_3,65.8929,36.4286,25.4286,42.5834,2021-07-06 10:07:31.954032
fourier_grey-gab_grey_knn_5,59.7917,41.6667,28.5714,43.3433,2021-07-06 10:07:34.835789
fourier_grey-gab_grey_knn_7,55.5655,39.5238,26.0,40.3631,2021-07-06 10:07:37.717507
fourier_grey-gab_grey_knn_9,53.869,38.2143,26.2857,39.4563,2021-07-06 10:07:40.679100
fourier_grey-gab_grey_knn_11,51.6071,39.1667,23.4286,38.0675,2021-07-06 10:07:43.619752
fourier_grey-gab_red_knn_3,66.9048,42.9762,28.2857,46.0556,2021-07-06 10:07:46.435056
fourier_grey-gab_red_knn_5,60.7143,42.1429,27.4286,43.4286,2021-07-06 10:07:49.343602
fourier_grey-gab_red_knn_7,57.5298,37.7381,29.7143,41.6607,2021-07-06 10:07:52.225416
fourier_grey-gab_red_knn_9,54.9702,40.7143,29.7143,41.7996,2021-07-06 10:07:55.138438
fourier_grey-gab_red_knn_11,52.0238,42.0238,28.8571,40.9682,2021-07-06 10:07:58.056070
fourier_grey-har_grey_knn_3,66.8452,41.7857,21.7143,43.4484,2021-07-06 10:08:00.289520
fourier_grey-har_grey_knn_5,61.4881,40.4762,25.1429,42.3691,2021-07-06 10:08:02.520214
fourier_grey-har_grey_knn_7,56.0119,40.7143,29.1429,41.9564,2021-07-06 10:08:04.777702
fourier_grey-har_grey_knn_9,55.3274,39.6429,29.4286,41.4663,2021-07-06 10:08:07.050674
fourier_grey-har_grey_knn_11,53.125,38.4524,28.5714,40.0496,2021-07-06 10:08:09.317999
fourier_grey-har_red_knn_3,67.9464,39.0476,29.4286,45.4742,2021-07-06 10:08:11.495788
fourier_grey-har_red_knn_5,62.4405,40.119,28.2857,43.6151,2021-07-06 10:08:13.668093
fourier_grey-har_red_knn_7,58.869,40.7143,30.2857,43.2897,2021-07-06 10:08:15.856137
fourier_grey-har_red_knn_9,56.5476,44.4048,29.1429,43.3651,2021-07-06 10:08:18.044475
fourier_grey-har_red_knn_11,53.3036,41.3095,28.8571,41.1567,2021-07-06 10:08:20.229396
fourier_red-geo_grey_knn_3,64.0774,34.5238,27.4286,42.0099,2021-07-06 10:08:22.204829
fourier_red-geo_grey_knn_5,58.2738,35.9524,29.1429,41.123,2021-07-06 10:08:24.155723
fourier_red-geo_grey_knn_7,53.8393,36.5476,31.4286,40.6052,2021-07-06 10:08:26.149130
fourier_red-geo_grey_knn_9,50.3571,37.5,29.7143,39.1905,2021-07-06 10:08:28.149088
fourier_red-geo_grey_knn_11,48.4524,36.1905,29.4286,38.0238,2021-07-06 10:08:30.164796
fourier_red-geo_red_knn_3,61.875,31.3095,26.0,39.7282,2021-07-06 10:08:32.171205
fourier_red-geo_red_knn_5,56.369,34.2857,29.1429,39.9325,2021-07-06 10:08:34.159736
fourier_red-geo_red_knn_7,53.1548,32.8571,27.7143,37.9087,2021-07-06 10:08:36.156923
fourier_red-geo_red_knn_9,50.1786,35.7143,29.4286,38.4405,2021-07-06 10:08:38.180224
fourier_red-geo_red_knn_11,47.4107,36.1905,31.1429,38.248,2021-07-06 10:08:40.215391
fourier_red-gab_grey_knn_3,66.2798,38.9286,24.5714,43.2599,2021-07-06 10:08:43.061698
fourier_red-gab_grey_knn_5,60.6845,37.5,25.7143,41.2996,2021-07-06 10:08:45.938839
fourier_red-gab_grey_knn_7,54.5536,40.0,28.5714,41.0417,2021-07-06 10:08:49.196936
fourier_red-gab_grey_knn_9,52.8571,38.5714,28.5714,40.0,2021-07-06 10:08:52.151127
fourier_red-gab_grey_knn_11,51.2798,39.2857,25.4286,38.6647,2021-07-06 10:08:55.120555
fourier_red-gab_red_knn_3,65.506,39.0476,28.0,44.1845,2021-07-06 10:08:58.010161
fourier_red-gab_red_knn_5,59.2857,40.3571,28.2857,42.6428,2021-07-06 10:09:00.881751
fourier_red-gab_red_knn_7,55.119,39.6429,28.0,40.9206,2021-07-06 10:09:03.797237
fourier_red-gab_red_knn_9,53.7798,40.0,32.5714,42.1171,2021-07-06 10:09:06.713499
fourier_red-gab_red_knn_11,51.6369,40.119,31.1429,40.9663,2021-07-06 10:09:09.577610
fourier_red-har_grey_knn_3,66.7857,40.7143,26.8571,44.7857,2021-07-06 10:09:11.795065
fourier_red-har_grey_knn_5,62.3214,39.4048,30.0,43.9087,2021-07-06 10:09:14.044583
fourier_red-har_grey_knn_7,57.9464,40.7143,27.4286,42.0298,2021-07-06 10:09:16.295683
fourier_red-har_grey_knn_9,56.5774,37.5,28.8571,40.9782,2021-07-06 10:09:18.538754
fourier_red-har_grey_knn_11,53.9583,40.4762,28.5714,41.002,2021-07-06 10:09:20.796154
fourier_red-har_red_knn_3,67.9464,38.9286,29.4286,45.4345,2021-07-06 10:09:22.952066
fourier_red-har_red_knn_5,61.875,39.0476,27.7143,42.879,2021-07-06 10:09:25.139851
fourier_red-har_red_knn_7,56.6964,40.3571,28.8571,41.9702,2021-07-06 10:09:27.319876
fourier_red-har_red_knn_9,55.2083,40.2381,31.4286,42.2917,2021-07-06 10:09:29.502686
fourier_red-har_red_knn_11,52.9762,41.9048,33.7143,42.8651,2021-07-06 10:09:31.703053
geo_grey-geo_red_knn_3,89.6429,58.4524,26.0,58.0318,2021-07-06 10:09:32.085722
geo_grey-geo_red_knn_5,69.9107,54.0476,24.5714,49.5099,2021-07-06 10:09:32.484725
geo_grey-geo_red_knn_7,64.8214,49.2857,26.2857,46.7976,2021-07-06 10:09:32.900713
geo_grey-geo_red_knn_9,61.6369,48.0952,28.2857,46.0059,2021-07-06 10:09:33.315924
geo_grey-geo_red_knn_11,56.5774,45.5952,26.2857,42.8194,2021-07-06 10:09:33.768705
geo_grey-gab_grey_knn_3,89.7917,58.9286,30.5714,59.7639,2021-07-06 10:09:34.534874
geo_grey-gab_grey_knn_5,72.381,57.7381,30.8571,53.6587,2021-07-06 10:09:35.460135
geo_grey-gab_grey_knn_7,66.5774,59.5238,30.8571,52.3194,2021-07-06 10:09:36.375998
geo_grey-gab_grey_knn_9,65.4167,55.5952,32.8571,51.2897,2021-07-06 10:09:37.258420
geo_grey-gab_grey_knn_11,61.0714,52.381,33.1429,48.8651,2021-07-06 10:09:38.208756
geo_grey-gab_red_knn_3,89.6429,63.4524,30.2857,61.127,2021-07-06 10:09:38.979881
geo_grey-gab_red_knn_5,73.869,62.619,34.5714,57.0198,2021-07-06 10:09:39.753913
geo_grey-gab_red_knn_7,66.6071,54.881,34.0,51.8294,2021-07-06 10:09:40.695378
geo_grey-gab_red_knn_9,63.8095,54.5238,34.5714,50.9682,2021-07-06 10:09:41.682857
geo_grey-gab_red_knn_11,61.0417,51.6667,34.2857,48.998,2021-07-06 10:09:42.589707
geo_grey-har_grey_knn_3,92.7381,65.5952,26.8571,61.7301,2021-07-06 10:09:43.076504
geo_grey-har_grey_knn_5,75.7738,61.7857,27.1429,54.9008,2021-07-06 10:09:43.588606
geo_grey-har_grey_knn_7,70.2679,59.7619,27.7143,52.5814,2021-07-06 10:09:44.210492
geo_grey-har_grey_knn_9,66.3393,55.2381,29.7143,50.4306,2021-07-06 10:09:44.842524
geo_grey-har_grey_knn_11,63.0655,52.0238,32.0,49.0298,2021-07-06 10:09:45.482079
geo_grey-har_red_knn_3,93.3036,65.7143,26.5714,61.8631,2021-07-06 10:09:45.954110
geo_grey-har_red_knn_5,75.4167,59.4048,27.4286,54.0834,2021-07-06 10:09:46.477209
geo_grey-har_red_knn_7,70.2679,59.7619,29.1429,53.0576,2021-07-06 10:09:47.030616
geo_grey-har_red_knn_9,65.8929,56.9048,29.1429,50.6469,2021-07-06 10:09:47.592096
geo_grey-har_red_knn_11,63.3631,52.8571,29.4286,48.5496,2021-07-06 10:09:48.205293
geo_red-gab_grey_knn_3,88.9286,59.7619,32.5714,60.4206,2021-07-06 10:09:48.937144
geo_red-gab_grey_knn_5,72.2619,57.0238,32.2857,53.8571,2021-07-06 10:09:49.744870
geo_red-gab_grey_knn_7,65.7143,53.8095,33.7143,51.0794,2021-07-06 10:09:50.625726
geo_red-gab_grey_knn_9,62.8274,49.7619,33.7143,48.7679,2021-07-06 10:09:51.549134
geo_red-gab_grey_knn_11,58.0357,51.1905,33.1429,47.4564,2021-07-06 10:09:52.504137
geo_red-gab_red_knn_3,89.6131,60.119,32.2857,60.6726,2021-07-06 10:09:53.226832
geo_red-gab_red_knn_5,72.0833,58.5714,32.5714,54.4087,2021-07-06 10:09:53.999611
geo_red-gab_red_knn_7,67.5893,56.4286,35.1429,53.0536,2021-07-06 10:09:54.865697
geo_red-gab_red_knn_9,63.7202,52.0238,35.7143,50.4861,2021-07-06 10:09:55.749413
geo_red-gab_red_knn_11,61.0417,51.9048,34.5714,49.1726,2021-07-06 10:09:56.646751
geo_red-har_grey_knn_3,92.5893,66.7857,24.8571,61.4107,2021-07-06 10:09:57.132884
geo_red-har_grey_knn_5,75.0893,60.119,26.8571,54.0218,2021-07-06 10:09:57.673482
geo_red-har_grey_knn_7,68.869,60.4762,29.4286,52.9246,2021-07-06 10:09:58.268502
geo_red-har_grey_knn_9,65.7738,53.5714,29.7143,49.6865,2021-07-06 10:09:58.903087
geo_red-har_grey_knn_11,62.8274,52.2619,30.2857,48.4583,2021-07-06 10:09:59.567669
geo_red-har_red_knn_3,91.9643,63.4524,25.7143,60.377,2021-07-06 10:10:00.038053
geo_red-har_red_knn_5,75.7738,58.0952,28.0,53.9563,2021-07-06 10:10:00.544584
geo_red-har_red_knn_7,69.2857,56.6667,28.8571,51.6032,2021-07-06 10:10:01.093627
geo_red-har_red_knn_9,65.4762,58.0952,28.5714,50.7143,2021-07-06 10:10:01.675617
geo_red-har_red_knn_11,62.6488,54.881,28.5714,48.7004,2021-07-06 10:10:02.312270
gab_grey-gab_red_knn_3,89.5238,64.4048,30.0,61.3095,2021-07-06 10:10:03.074930
gab_grey-gab_red_knn_5,72.5893,59.0476,31.4286,54.3552,2021-07-06 10:10:03.917901
gab_grey-gab_red_knn_7,67.8869,56.0714,32.0,51.9861,2021-07-06 10:10:04.805685
gab_grey-gab_red_knn_9,64.2857,52.2619,33.4286,49.9921,2021-07-06 10:10:05.729988
gab_grey-gab_red_knn_11,62.0536,51.0714,34.2857,49.1369,2021-07-06 10:10:06.737186
gab_grey-har_grey_knn_3,90.2381,61.7857,25.4286,59.1508,2021-07-06 10:10:07.484327
gab_grey-har_grey_knn_5,73.244,57.381,27.4286,52.6845,2021-07-06 10:10:08.326204
gab_grey-har_grey_knn_7,67.7679,55.9524,27.7143,50.4782,2021-07-06 10:10:09.199840
gab_grey-har_grey_knn_9,65.2381,53.8095,28.2857,49.1111,2021-07-06 10:10:10.272956
gab_grey-har_grey_knn_11,61.369,52.5,27.1429,47.004,2021-07-06 10:10:11.266515
gab_grey-har_red_knn_3,91.6369,65.119,33.1429,63.2996,2021-07-06 10:10:12.127599
gab_grey-har_red_knn_5,75.8036,60.2381,33.4286,56.4901,2021-07-06 10:10:13.179662
gab_grey-har_red_knn_7,70.2976,57.9762,34.0,54.0913,2021-07-06 10:10:14.234396
gab_grey-har_red_knn_9,66.9345,58.2143,32.5714,52.5734,2021-07-06 10:10:15.444294
gab_grey-har_red_knn_11,64.6131,54.6429,35.4286,51.5615,2021-07-06 10:10:16.785660
gab_red-har_grey_knn_3,91.1607,62.5,29.1429,60.9345,2021-07-06 10:10:17.569479
gab_red-har_grey_knn_5,76.1905,62.8571,30.8571,56.6349,2021-07-06 10:10:18.447148
gab_red-har_grey_knn_7,71.6369,61.3095,32.5714,55.1726,2021-07-06 10:10:19.422665
gab_red-har_grey_knn_9,66.875,57.5,31.1429,51.8393,2021-07-06 10:10:20.668593
gab_red-har_grey_knn_11,64.4643,55.2381,32.5714,50.7579,2021-07-06 10:10:21.776731
gab_red-har_red_knn_3,90.2381,61.1905,26.5714,59.3333,2021-07-06 10:10:22.551287
gab_red-har_red_knn_5,74.7321,56.9048,30.8571,54.1647,2021-07-06 10:10:23.408745
gab_red-har_red_knn_7,69.881,54.5238,32.0,52.1349,2021-07-06 10:10:24.359782
gab_red-har_red_knn_9,65.3274,55.0,30.0,50.1091,2021-07-06 10:10:25.326366
gab_red-har_red_knn_11,61.369,52.619,30.8571,48.2817,2021-07-06 10:10:26.342431
har_grey-har_red_knn_3,92.7679,63.9286,26.2857,60.9941,2021-07-06 10:10:26.851336
har_grey-har_red_knn_5,77.0238,63.0952,30.8571,56.992,2021-07-06 10:10:27.397077
har_grey-har_red_knn_7,70.506,60.2381,33.4286,54.7242,2021-07-06 10:10:28.004670
har_grey-har_red_knn_9,66.6667,59.5238,34.2857,53.4921,2021-07-06 10:10:28.667794
har_grey-har_red_knn_11,63.5714,56.1905,34.2857,51.3492,2021-07-06 10:10:29.363841
lbp_ir_grey-lbp_ir_red-fourier_grey_knn_3,67.2024,37.381,23.4286,42.6707,2021-07-06 10:10:31.709630
lbp_ir_grey-lbp_ir_red-fourier_grey_knn_5,60.6845,41.5476,27.7143,43.3155,2021-07-06 10:10:34.060030
lbp_ir_grey-lbp_ir_red-fourier_grey_knn_7,56.6667,36.6667,28.5714,40.6349,2021-07-06 10:10:36.420938
lbp_ir_grey-lbp_ir_red-fourier_grey_knn_9,54.5833,37.1429,29.4286,40.3849,2021-07-06 10:10:38.828803
lbp_ir_grey-lbp_ir_red-fourier_grey_knn_11,51.994,38.2143,32.2857,40.8313,2021-07-06 10:10:41.230103
lbp_ir_grey-lbp_ir_red-fourier_red_knn_3,68.0952,38.5714,24.8571,43.8412,2021-07-06 10:10:43.571842
lbp_ir_grey-lbp_ir_red-fourier_red_knn_5,62.5893,34.7619,27.1429,41.498,2021-07-06 10:10:45.921327
